ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-07-15 13:27,940,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Hands All Over,spotify:track:3TahdwXB4gJRWVAI00Ejqa,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427675,FALSE
2023-07-15 13:27,1526,What Makes You Beautiful,One Direction,Up All Night,spotify:track:4cluDES4hQEUhmXj6TXkSo,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427676,FALSE
2023-07-15 13:27,1017,"Genius (feat. Sia, Diplo, and Labrinth)",Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD",spotify:track:4xigPf2sigSPmuFH3qCelB,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427678,FALSE
2023-07-15 13:28,1361,Don't Worry (with Ray Dalton) - Radio Edit,Madcon,W drodze na wakacje,spotify:track:2AHZICZHpwfW0jGQnNUUlW,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427679,FALSE
2023-07-15 13:28,1234,Hey Baby (Drop It to the Floor) (feat. T-Pain),Pitbull,Planet Pit (Deluxe Version),spotify:track:3rfhI32Il2hVRKDkuGeeen,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427681,FALSE
2023-07-15 13:28,9323,Ya Ya Ya Ya,Hande Yener,İki Deli,spotify:track:77MB2l7lUStk0W9P0LsiRn,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427682,FALSE
2023-07-15 13:28,577,Bon Appétit,Katy Perry,Witness,spotify:track:4rHmKlFRiFzabiVO6e9w2e,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427700,FALSE
2023-07-15 13:28,23,Hips Don't Lie (feat. Wyclef Jean),Shakira,"Oral Fixation, Vol. 2 (Expanded Edition)",spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427702,FALSE
2023-07-15 13:28,23,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,Nothing but the Beat,spotify:track:7ks6AZmFcm3Y6PGGxGSmlB,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427701,FALSE
2023-07-15 13:28,44,Señorita,Shawn Mendes,Shawn Mendes,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427703,FALSE
2023-07-15 13:28,674,STAY (with Justin Bieber),The Kid LAROI,F*CK LOVE 3+: OVER YOU,spotify:track:567e29TDzLwZwfDuEpGTwo,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427703,FALSE
2023-07-15 13:28,10,Harleys In Hawaii,Katy Perry,Smile,spotify:track:3B4etxytImrRKQgV3XHjnR,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427705,FALSE
2023-07-15 13:28,324,Never Say Never,Justin Bieber,Never Say Never - The Remixes,spotify:track:5GYbkDveRD2I8M5ZJ14hWn,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427704,FALSE
2023-07-15 13:28,525,Chasing The Sun,The Wanted,The Wanted,spotify:track:4b4c0oH7PtrPsI86drzgFs,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427706,FALSE
2023-07-15 13:28,738,Titanium (feat. Sia),David Guetta,Nothing but the Beat,spotify:track:0TDLuuLlV54CkRRUOahJb4,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427706,FALSE
2023-07-15 13:28,92,Come & Get It,Selena Gomez,Stars Dance,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689427707,FALSE
2023-07-15 13:28,0,My Head & My Heart,Ava Max,Heaven & Hell,spotify:track:1KixkQVDUHggZMU9dUobgm,fwdbtn,backbtn,FALSE,TRUE,FALSE,1689427708,FALSE
2023-07-15 13:28,1561,Come & Get It,Selena Gomez,Stars Dance,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,backbtn,endplay,FALSE,TRUE,FALSE,1689427709,FALSE
2023-07-15 13:29,1876,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),spotify:track:6kex4EBAj0WHXDKZMEJaaF,clickrow,fwdbtn,TRUE,TRUE,FALSE,1689427775,FALSE
2023-07-15 13:29,23,"Turn Around (5,4,3,2,1)",Flo Rida,Only One Flo (Part 1),spotify:track:6Uj8ru7TNLDIelbuQ8eBd6,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689427777,FALSE
2023-07-15 13:29,732,God's Plan,Drake,Scorpion,spotify:track:6DCZcSspjsKoFjzjrWoCdn,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689427778,FALSE
2023-07-15 13:29,23,Mask Off,Future,FUTURE,spotify:track:0VgkVdmE4gld66l8iyGjgx,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689427778,FALSE
2023-07-15 13:29,868,Ayo Technology,50 Cent,Curtis,spotify:track:6kfQDanT6Buh4Wu73ghbav,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689427779,FALSE
2023-07-15 13:29,837,Old Town Road,Lil Nas X,7 EP,spotify:track:0F7FA14euOIX8KcbEturGH,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689427780,FALSE
2023-07-15 13:29,23,Who's That Chick? (feat. Rihanna),David Guetta,One More Love,spotify:track:6qUSs4FDzZUdAhY6JDIJfa,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689427781,FALSE
2023-07-15 13:29,1670,Down On Me,Jeremih,All About You,spotify:track:0x3TibRgnSqzkcwrqBd4iX,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689427782,FALSE
2023-07-15 13:33,219333,Ni**as In Paris,JAY-Z,Watch The Throne,spotify:track:4Li2WHPkuyCdtmokzW2007,fwdbtn,trackdone,TRUE,FALSE,FALSE,1689427784,FALSE
2023-07-15 13:33,15087,Wow.,Post Malone,Hollywood's Bleeding,spotify:track:7xQAfvXzm3AkraOtGPWIZg,trackdone,fwdbtn,TRUE,TRUE,FALSE,1689427990,FALSE
2023-07-15 13:33,13828,TiK ToK,Kesha,Animal (Expanded Edition),spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689428007,FALSE
2023-07-15 13:37,217666,Black and Yellow,Wiz Khalifa,Rolling Papers,spotify:track:5A6OHHy73AR5tLxgTc98zz,fwdbtn,trackdone,TRUE,FALSE,FALSE,1689428021,FALSE
2023-07-15 13:50,186077,Stronger,Kanye West,Graduation,spotify:track:0j2T0R9dR9qdJYsB7ciXhf,trackdone,logout,TRUE,FALSE,FALSE,1689428226,FALSE
2023-07-16 09:40,87148,Chorni,DIVINE,Chorni,spotify:track:3GEiVoaUXq468gfYs2EPfh,playbtn,fwdbtn,FALSE,TRUE,FALSE,1689500338,FALSE
2023-07-16 09:40,1311,Mi Amor,Sharn,Mi Amor,spotify:track:24MMjyA3NLqCsDJfsn51eg,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500432,FALSE
2023-07-16 09:40,2313,Yahama,Shree Brar,Yahama,spotify:track:7LRjHl0VGhTWe434DEJET5,fwdbtn,backbtn,FALSE,TRUE,FALSE,1689500433,FALSE
2023-07-16 09:41,37743,Mi Amor,Sharn,Mi Amor,spotify:track:24MMjyA3NLqCsDJfsn51eg,backbtn,fwdbtn,FALSE,TRUE,FALSE,1689500436,FALSE
2023-07-16 09:41,5154,Yahama,Shree Brar,Yahama,spotify:track:7LRjHl0VGhTWe434DEJET5,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500476,FALSE
2023-07-16 09:44,177603,California Love,Cheema Y,ANYWAY,spotify:track:610keNiNVTIkYD0CqeSerg,fwdbtn,trackdone,FALSE,FALSE,FALSE,1689500482,FALSE
2023-07-16 09:44,13573,Jail,Deepak Dhillon,Jail,spotify:track:62o28zvY3miERNJHAo0wGz,trackdone,fwdbtn,FALSE,TRUE,FALSE,1689500647,FALSE
2023-07-16 09:44,1238,295,Sidhu Moose Wala,Moosetape,spotify:track:5W7DOVGQLTigu09afW7QMT,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500663,FALSE
2023-07-16 09:44,33381,Rubicon Drill,Laddi Chahal,Forever,spotify:track:03yKEFruN3BS2coglBtt2N,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500664,FALSE
2023-07-16 09:45,847,White Brown Black,Avvy Sra,White Brown Black,spotify:track:3nKQrVVlwbAQSnFbgZWdN0,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500698,FALSE
2023-07-16 09:45,11074,Tape 2,Arjan Dhillon,Saroor,spotify:track:1GNvVQnt5tR87lmhwl0yaN,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500700,FALSE
2023-07-16 09:45,942,Thaa,Varinder Brar,Thaa,spotify:track:2NmBCDkjvJVvEZkH5QDOeb,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500712,FALSE
2023-07-16 09:46,45720,SPAIN,Jassa Dhillon,VIBIN,spotify:track:4ZVtid5khBfDx6Co0vTUE6,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500713,FALSE
2023-07-16 09:46,9584,Ilzaam,Arjan Dhillon,Saroor,spotify:track:0orOI8nTid7fxPvWIx1tKP,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500759,FALSE
2023-07-16 09:46,18817,Lemonade,Diljit Dosanjh,Drive Thru,spotify:track:3ZGJhN4unVspOqpwGvUL2W,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500770,FALSE
2023-07-16 09:46,10598,Khayaal,Talwiinder,Khayaal,spotify:track:4D8eFUu6Hvulrq6CGqGaLR,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500790,FALSE
2023-07-16 09:46,10105,Death Row,Ninja,Death Row,spotify:track:0dDDt47pVAToheSPh12utX,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500802,FALSE
2023-07-16 09:47,6819,Daku,Chani Nattan,Daku,spotify:track:3wz2vWhYnnBoFmgMkqtzLy,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500813,FALSE
2023-07-16 09:47,40201,On Top,Karan Aujla,On Top,spotify:track:4SJMuaIYcBS8ke96lDYOsw,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500821,FALSE
2023-07-16 09:47,5171,Never Fold,Sidhu Moose Wala,No Name,spotify:track:3JkVYvxNoGf2HCWJo61462,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500862,FALSE
2023-07-16 09:47,2879,Dekhya Kite,Davy,Dekhya Kite,spotify:track:07X7p4jFhHEECps5IBKQ3c,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500867,FALSE
2023-07-16 09:48,7269,Silicone,Prem Dhillon,Silicone,spotify:track:3UeV0FgtxsChvX6rlX8loZ,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689500871,FALSE
2023-07-16 09:51,180172,Afterhours,Bir,Afterhours,spotify:track:7o1SDLghDwMc4OW3rKakVt,fwdbtn,trackdone,FALSE,FALSE,FALSE,1689500881,FALSE
2023-07-16 09:52,127696,Todh,Prince Narula,Todh,spotify:track:7FVgT8XjxUSfKuZuHxg316,trackdone,fwdbtn,FALSE,TRUE,FALSE,1689501049,FALSE
2023-07-16 09:53,700,Shape,Kaka,Another Side,spotify:track:0j9Y4rbP8dkNipKoCR1gva,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501179,FALSE
2023-07-16 09:53,8307,Tu Te Sharab,Jordan Sandhu,Tu Te Sharab,spotify:track:5aVuu233cUXaz2899s8fT9,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501180,FALSE
2023-07-16 09:53,4435,Mera Na,Sidhu Moose Wala,Mera Na,spotify:track:0TlGvDUBcIUGZOroftyVF4,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501190,FALSE
2023-07-16 09:53,3290,Night Out,Arjan Dhillon,Night Out,spotify:track:5sGk41Let4ruIs6WkyarR7,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501197,FALSE
2023-07-16 09:53,2510,Obsessed,Riar Saab,Obsessed,spotify:track:6Z4rRhYZVQsYKmrxD40tru,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501201,FALSE
2023-07-16 09:53,2544,Showstopper,JERRY,Showstopper,spotify:track:0xWQo7g0JJMRqmlvTE17Ry,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501204,FALSE
2023-07-16 09:53,10604,Ittar,Jasmine Sandlas,Ittar,spotify:track:3VwIFCFQ6HQNzlQPfJBrt7,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501207,FALSE
2023-07-16 09:53,2300,Gall Khaas,Zehr Vibe,Gall Khaas,spotify:track:7J5V3MlzpfSF6jEchkfxB6,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501219,FALSE
2023-07-16 09:53,1737,Hood Famous,Navaan Sandhu,Relentless,spotify:track:5iVYMQKl3OZi0ULxeKAkho,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501222,FALSE
2023-07-16 09:56,164814,Peaches (feat. Anne-Marie),Diljit Dosanjh,Peaches (feat. Anne-Marie),spotify:track:6oEAcSY98NPIgD9UumQwIg,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501224,FALSE
2023-07-16 09:58,127846,Take It Easy,Karan Aujla,Four You,spotify:track:5si4xdFplkXAydKfFe1xXa,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501389,FALSE
2023-07-16 09:58,2229,Dilawara,The PropheC,Dilawara,spotify:track:1C6auFaK08OhOTJ8bfrAiG,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501518,FALSE
2023-07-16 09:58,627,Nachdi To'n,HUSTINDER,Young Once,spotify:track:7Gm3V7q7zm5byzS0QQ8VHn,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501520,FALSE
2023-07-16 09:59,43308,Setting,Arjan Dhillon,Setting,spotify:track:3HJRVmgJQ8Bg1guFckZKh9,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501522,FALSE
2023-07-16 09:59,3920,Naam Sunuga,Khan Bhaini,Naam Sunuga,spotify:track:2DnRbGR0JIKLERKI8IGcoL,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501566,FALSE
2023-07-16 09:59,6572,Moon Rise,Guru Randhawa,Man Of The Moon,spotify:track:3oWv5qDKYN7MH6FdlglMN5,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501571,FALSE
2023-07-16 09:59,5591,Salute,Arjan Dhillon,Salute,spotify:track:0w2wUGseVPOTjYVp3ZbBlf,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501578,FALSE
2023-07-16 09:59,5713,Solid,Ammy Virk,Layers,spotify:track:7oT6RQYVVc9UOUxKNrLMm8,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501585,FALSE
2023-07-16 10:00,24829,Wytb,Karan Aujla,Wytb,spotify:track:0mitUgVDvaKFw4EuXZ8nLx,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501591,FALSE
2023-07-16 10:00,9675,P.O.V (Point of View),Karan Aujla,P.O.V (Point of View),spotify:track:6h5cT4n75VWK95VDW07EFw,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501616,FALSE
2023-07-16 10:01,57282,Gangsta,Karan Aujla,Way Ahead,spotify:track:3Vmo13MxVRKBszmfK61ONH,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501627,FALSE
2023-07-16 10:01,5880,25-25,Arjan Dhillon,Jalwa,spotify:track:4aObqXLku7XQqfVQ8azYGo,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501685,FALSE
2023-07-16 10:01,8365,Sarkar,Jaura Phagwara,Sarkar,spotify:track:60suOlM8VpTVITPFeqth8r,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501692,FALSE
2023-07-16 10:01,4283,Trucker,Arjan Dhillon,Trucker,spotify:track:384kEWAIjI7xR6tma5g65a,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501701,FALSE
2023-07-16 10:01,2262,Chann Sitare,Ammy Virk,"Chann Sitare (From ""Oye Makhna"")",spotify:track:50UrzLQaUmPp5LsehLMMKR,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501706,FALSE
2023-07-16 10:02,11693,Athra Style,Sidhu Moose Wala,Yes I Am Student,spotify:track:0Jzwt6Joh8midX8F2riGja,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501709,FALSE
2023-07-16 10:02,21355,Summer High,AP Dhillon,Summer High,spotify:track:1aL9518P5G72N92b48tuKw,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501722,FALSE
2023-07-16 10:02,5100,Hirni,Navaan Sandhu,Hirni,spotify:track:4iaTqbw53RAltrfRTBGk7n,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501744,FALSE
2023-07-16 10:03,75693,Jawani,Arjan Dhillon,Jawani,spotify:track:1WOz8NwADXFxRADQFVftxp,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501750,FALSE
2023-07-16 10:03,548,Love Sick,Sidhu Moose Wala,No Name,spotify:track:1skGwRjc7wYY70PJCAkKMr,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501828,FALSE
2023-07-16 10:03,1297,DESIRES,AP Dhillon,HIDDEN GEMS,spotify:track:5pcmtf1lwrMqmAWWm248fY,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501829,FALSE
2023-07-16 10:04,10498,Fully Loaded,Tegi Pannu,Fully Loaded,spotify:track:5zUPoHkgqAr1XwTMNzNtGs,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501831,FALSE
2023-07-16 10:04,1844,Everybody Hurts,Sidhu Moose Wala,No Name,spotify:track:1w3exvIgbRFV2ijf6qyWm8,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501842,FALSE
2023-07-16 10:04,297,Mandeer,Arjan Dhillon,Awara,spotify:track:2nxQsbR0Cqy4MPI6vftwyX,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501844,FALSE
2023-07-16 10:04,14430,Sift,Bhalwaan,Priceless,spotify:track:3ubdbuynat3QLfKtdtJ5BH,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501846,FALSE
2023-07-16 10:04,8447,Schedule,Tegi Pannu,Schedule,spotify:track:5eGsHi6RcL33gb9k89UYaB,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501861,FALSE
2023-07-16 10:04,3525,Black Effect,Jordan Sandhu,Black Effect,spotify:track:2a7zxjZ1I88Z6sYm0ThuSc,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501871,FALSE
2023-07-16 10:04,2604,MAJHE AALE,AP Dhillon,HIDDEN GEMS,spotify:track:5eN1nmOe9R29OBL6soTJov,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501875,FALSE
2023-07-16 10:04,954,Ykwim,Karan Aujla,Ykwim,spotify:track:6qS40yL7kXVoChI8SSCQIQ,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501879,FALSE
2023-07-16 10:04,1290,TERE TE,AP Dhillon,HIDDEN GEMS,spotify:track:6TClJ8jXi3OBV7gcrU3jx5,fwdbtn,backbtn,FALSE,TRUE,FALSE,1689501880,FALSE
2023-07-16 10:05,32524,Ykwim,Karan Aujla,Ykwim,spotify:track:6qS40yL7kXVoChI8SSCQIQ,backbtn,fwdbtn,FALSE,TRUE,FALSE,1689501881,FALSE
2023-07-16 10:05,1613,TERE TE,AP Dhillon,HIDDEN GEMS,spotify:track:6TClJ8jXi3OBV7gcrU3jx5,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501915,FALSE
2023-07-16 10:05,1576,Distance Love,Zehr Vibe,Distance Love,spotify:track:55nRhkhe7ckZhazYrv6ZOX,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501917,FALSE
2023-07-16 10:05,1946,Ma Belle,AP Dhillon,Ma Belle,spotify:track:3D0pmiK3zyF9PudyJ8mkor,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501920,FALSE
2023-07-16 10:05,3580,Champagne,Diljit Dosanjh,MoonChild Era,spotify:track:7fYE7BT9Na8XpALQwuhIwX,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501922,FALSE
2023-07-16 10:05,534,Shinin',Tegi Pannu,Shinin',spotify:track:1qrAgbcxQpeaDv4ptgjl9e,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689501926,FALSE
2023-07-16 10:05,317,Into You,Tegi Pannu,Into You,spotify:track:455OjhLhU9JCNYKKoUOFwr,fwdbtn,backbtn,FALSE,TRUE,FALSE,1689501928,FALSE
2023-07-16 10:05,1902,Shinin',Tegi Pannu,Shinin',spotify:track:1qrAgbcxQpeaDv4ptgjl9e,backbtn,logout,FALSE,FALSE,FALSE,1689501929,FALSE
2023-07-17 12:14,159761,Ni**as In Paris,JAY-Z,Watch The Throne,spotify:track:4Li2WHPkuyCdtmokzW2007,playbtn,endplay,FALSE,TRUE,FALSE,1689595915,FALSE
2023-07-17 12:18,249560,Fast Lane,Bad Meets Evil,Hell: The Sequel,spotify:track:2c5Isyd07hWsl7AQia2Dig,clickrow,trackdone,FALSE,FALSE,FALSE,1689596075,FALSE
2023-07-17 12:20,27343,Rack City,Tyga,Careless World: Rise Of The Last King,spotify:track:21nFIDqoD1L7ELsprVSzOR,trackdone,fwdbtn,FALSE,TRUE,FALSE,1689596312,FALSE
2023-07-17 12:20,947,Headlines,Drake,Take Care,spotify:track:6LxSe8YmdPxy095Ux6znaQ,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689596419,FALSE
2023-07-17 12:20,1057,I'm On One,DJ Khaled,We The Best Forever,spotify:track:608a1wIsSd5KzMEqm1O7w3,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689596420,FALSE
2023-07-17 12:30,6440,No Church In The Wild,JAY-Z,Watch The Throne,spotify:track:3Osd3Yf8K73aj4ySn6LrvK,fwdbtn,logout,FALSE,FALSE,FALSE,1689596422,FALSE
2023-07-19 11:24,4806,I'm On One,DJ Khaled,We The Best Forever,spotify:track:608a1wIsSd5KzMEqm1O7w3,backbtn,fwdbtn,FALSE,TRUE,FALSE,1689765852,FALSE
2023-07-19 11:27,204522,No Church In The Wild,JAY-Z,Watch The Throne,spotify:track:3Osd3Yf8K73aj4ySn6LrvK,fwdbtn,trackdone,FALSE,FALSE,FALSE,1689765858,FALSE
2023-07-19 11:31,248586,6 Foot 7 Foot,Lil Wayne,Tha Carter IV,spotify:track:1hvInhBgFlH88UaZrLJ43O,trackdone,trackdone,FALSE,FALSE,FALSE,1689766050,FALSE
2023-07-19 11:32,33339,I Need A Doctor,Dr. Dre,I Need A Doctor,spotify:track:70ATm56tH7OrQ1zurYssz0,trackdone,fwdbtn,FALSE,TRUE,FALSE,1689766286,FALSE
2023-07-19 11:32,1444,Ima Boss (feat. Rick Ross),Meek Mill,"MMG Presents: Self Made, Vol. 1",spotify:track:7sjwaBQ6M3aVigYfBjm1sL,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689766321,FALSE
2023-07-19 11:32,0,Lighters,Bad Meets Evil,Hell: The Sequel,spotify:track:5zpDHEU12zATwLGvozxPw2,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689766322,FALSE
2023-07-19 11:36,269840,Heartbeat,Childish Gambino,Camp,spotify:track:0zo4aX57COch7Wh3NRImTM,fwdbtn,trackdone,FALSE,FALSE,FALSE,1689766324,FALSE
2023-07-19 11:40,456,She Will,Lil Wayne,Tha Carter IV,spotify:track:78O33U6jbQtNiNfbkZudpd,trackdone,fwdbtn,FALSE,TRUE,FALSE,1689766811,FALSE
2023-07-19 11:40,230968,The Show Goes On,Lupe Fiasco,Lasers,spotify:track:4NTWZqvfQTlOMitlVn6tew,trackdone,trackdone,FALSE,FALSE,FALSE,1689766583,FALSE
2023-07-19 11:40,420,The Motto,Drake,Take Care,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689766812,FALSE
2023-07-19 11:40,0,Roll Up,Wiz Khalifa,Rolling Papers,spotify:track:53DB6LJV9B8sz0p1s6tlGS,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689766813,FALSE
2023-07-19 11:40,0,Donald Trump,Mac Miller,Best Day Ever,spotify:track:6Aa7aDayiQHnUw1dUvdneZ,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689766814,FALSE
2023-07-19 11:40,0,Hood Gone Love It (feat. Kendrick Lamar),Jay Rock,Follow Me Home,spotify:track:6i6cWTCYBOKEdJnWjzm2yk,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689766815,FALSE
2023-07-19 11:40,0,Gotta Have It,JAY-Z,Watch The Throne,spotify:track:5Pt83OUaK3K9C2if4C5JOk,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689766816,FALSE
2023-07-19 11:40,0,Dance (A$$) Remix,Big Sean,Finally Famous,spotify:track:3ZAMtgYJFoHwJjFkhkXqKr,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689766817,FALSE
2023-07-19 11:40,0,Lotus Flower Bomb (feat. Miguel),Wale,Ambition,spotify:track:3MAgQuClHcAV8E9CbeBS6f,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689766818,FALSE
2023-07-19 11:45,282511,Red Nation,The Game,The R.E.D. Album,spotify:track:2sYUGgzQfHQ6lOWzbrny8Z,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689766819,FALSE
2023-07-19 11:45,2718,Bonfire,Childish Gambino,Camp,spotify:track:25ypHCQpDX2nrDFly7eZLZ,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689767102,FALSE
2023-07-19 11:45,0,A.D.H.D,Kendrick Lamar,Section.80,spotify:track:2Fw5S2gaOSZzdN5dFoC2dj,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689767106,FALSE
2023-07-19 11:45,0,Make Me Proud,Drake,Take Care,spotify:track:7yfg0Eer6UZZt5tZ1XdsWz,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1689767108,FALSE
2023-07-19 11:45,2950,No Sleep,Wiz Khalifa,Rolling Papers,spotify:track:2kzRSiyignH8yzPTrWvyPo,fwdbtn,endplay,FALSE,TRUE,FALSE,1689767109,FALSE
2023-07-19 11:45,6253,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,playbtn,endplay,FALSE,TRUE,FALSE,1689767113,FALSE
2023-07-19 11:48,213895,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd,Popular,spotify:track:6WzRpISELf3YglGAh7TXcG,clickrow,trackdone,FALSE,FALSE,FALSE,1689767126,FALSE
2023-07-19 11:48,5536,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),spotify:track:1vYXt7VSjH9JIM5oRRo7vA,trackdone,fwdbtn,FALSE,TRUE,FALSE,1689767328,FALSE
